Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776807859,20,,Aggregated,7.000000,0.000000,780,1000,1200,1200,1400,1500,1600,1700,1800,1800,1800,449,0,780.0,809.3097614677196,40.210100007243454,1781.232799985446,4477.126948775056
1776807860,20,,Aggregated,7.000000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,456,0,770.0,801.9491324540516,40.210100007243454,1781.232799985446,4483.089912280701
1776807861,20,,Aggregated,7.700000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,459,0,770.0,800.1529586034491,40.210100007243454,1781.232799985446,4485.590413943355
1776807862,20,,Aggregated,7.100000,0.000000,780,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,464,0,770.0,803.5137853425865,40.210100007243454,1781.232799985446,4489.683189655172
1776807863,20,,Aggregated,7.100000,0.000000,790,1100,1200,1200,1400,1500,1600,1700,1800,1800,1800,478,0,790.0,817.7900451858222,40.210100007243454,1781.232799985446,4500.702928870292
1776807864,20,,Aggregated,7.000000,0.000000,790,1100,1200,1200,1400,1500,1600,1700,1800,1800,1800,482,0,780.0,813.0820483377221,40.210100007243454,1781.232799985446,4503.709543568465
1776807865,20,,Aggregated,7.500000,0.000000,780,1100,1200,1200,1400,1500,1600,1700,1800,1800,1800,488,0,780.0,808.6722165958757,40.210100007243454,1781.232799985446,4508.147540983607
1776807866,20,,Aggregated,7.600000,0.000000,780,1000,1200,1200,1400,1500,1600,1700,1800,1800,1800,497,0,780.0,807.2703780656282,40.210100007243454,1781.232799985446,4514.631790744467
1776807867,20,,Aggregated,6.700000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,504,0,770.0,802.528596624186,40.210100007243454,1781.232799985446,4519.498015873016
1776807868,20,,Aggregated,7.000000,0.000000,760,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,513,0,760.0,795.9124748513364,40.210100007243454,1781.232799985446,4525.5653021442495
1776807869,20,,Aggregated,7.200000,0.000000,750,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,518,0,750.0,791.9807138970314,40.210100007243454,1781.232799985446,4528.870656370656
1776807870,20,,Aggregated,7.900000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,528,0,770.0,795.6182647701071,40.210100007243454,1781.232799985446,4535.219696969697
1776807871,20,,Aggregated,7.200000,0.000000,760,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,536,0,750.0,792.4343048480431,40.210100007243454,1781.232799985446,4540.162313432836
1776807872,20,,Aggregated,7.000000,0.000000,750,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,541,0,750.0,789.0842741193051,40.210100007243454,1781.232799985446,4543.192236598891
1776807873,20,,Aggregated,7.500000,0.000000,760,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,547,0,760.0,790.5842643484415,40.210100007243454,1781.232799985446,4546.711151736746
1776807874,20,,Aggregated,7.600000,0.000000,760,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,559,0,760.0,790.7888005340384,40.210100007243454,1781.232799985446,4553.572450805009
1776807875,20,,Aggregated,7.400000,0.000000,760,990,1100,1200,1400,1500,1600,1700,1800,1800,1800,562,0,760.0,787.587887897621,40.210100007243454,1781.232799985446,4555.213523131672
1776807876,20,,Aggregated,7.200000,0.000000,760,990,1100,1200,1400,1500,1600,1700,1800,1800,1800,564,0,760.0,786.8007613447741,40.210100007243454,1781.232799985446,4556.328014184397
1776807877,20,,Aggregated,7.500000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,578,0,770.0,802.5272439418652,40.210100007243454,1781.232799985446,4563.828719723183
1776807878,20,,Aggregated,7.000000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,584,0,770.0,799.5451905796334,40.210100007243454,1781.232799985446,4566.92294520548
1776807879,20,,Aggregated,6.800000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,586,0,770.0,798.8617880520794,40.210100007243454,1781.232799985446,4567.931740614335
1776807880,20,,Aggregated,7.000000,0.000000,780,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,594,0,780.0,807.3348363612345,40.210100007243454,1781.232799985446,4571.951178451179
1776807881,20,,Aggregated,6.800000,0.000000,790,1000,1200,1200,1400,1500,1600,1700,1800,1800,1800,604,0,780.0,813.9933938719872,40.210100007243454,1781.232799985446,4576.811258278146
1776807882,20,,Aggregated,6.400000,0.000000,780,1000,1200,1200,1400,1500,1600,1700,1800,1800,1800,611,0,780.0,811.2244490977436,40.210100007243454,1781.232799985446,4580.112929623568
1776807883,20,,Aggregated,6.900000,0.000000,780,1000,1200,1200,1400,1500,1600,1700,1800,1800,1800,616,0,770.0,809.7677220757287,40.210100007243454,1781.232799985446,4582.448051948052
1776807884,20,,Aggregated,6.800000,0.000000,780,1000,1200,1200,1400,1500,1600,1700,1800,1800,1800,618,0,780.0,811.2044603538226,40.210100007243454,1781.232799985446,4583.349514563107
1776807885,20,,Aggregated,6.900000,0.000000,790,1100,1200,1300,1500,1500,1600,1700,1800,1800,1800,630,0,790.0,823.859706505697,40.210100007243454,1781.232799985446,4588.7269841269845
