Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776695162,20,,Aggregated,3.000000,0.000000,5000,5600,5800,6000,6200,6400,6700,6800,6900,6900,6900,182,0,5000.0,4189.672763186256,42.08700003800914,6876.785599975847,3935.6483516483518
1776695163,20,,Aggregated,2.900000,0.000000,5000,5600,5800,6000,6200,6400,6700,6800,6900,6900,6900,183,0,5000.0,4197.023713660663,42.08700003800914,6876.785599975847,3940.907103825137
1776695164,20,,Aggregated,2.800000,0.000000,5000,5600,5800,6000,6200,6400,6700,6800,6900,6900,6900,185,0,5000.0,4216.317228107663,42.08700003800914,6876.785599975847,3951.318918918919
1776695165,20,,Aggregated,2.400000,0.000000,5100,5600,5800,6000,6300,6400,6700,6800,6900,6900,6900,191,0,5100.0,4264.19500628223,42.08700003800914,6876.785599975847,3981.2356020942407
1776695166,20,,Aggregated,2.400000,0.000000,5100,5600,5800,6000,6300,6400,6700,6800,6900,6900,6900,193,0,5100.0,4276.804392745687,42.08700003800914,6876.785599975847,3990.79274611399
1776695167,20,,Aggregated,2.400000,0.000000,5100,5600,5800,6000,6300,6400,6700,6800,6900,6900,6900,199,0,5100.0,4309.998474371661,42.08700003800914,6876.785599975847,4018.2261306532664
1776695168,20,,Aggregated,2.800000,0.000000,5100,5600,5800,6000,6200,6400,6600,6700,6900,6900,6900,202,0,5100.0,4319.951778712872,42.08700003800914,6876.785599975847,4031.3564356435645
1776695169,20,,Aggregated,2.800000,0.000000,5100,5600,5800,6000,6200,6400,6600,6700,6900,6900,6900,202,0,5100.0,4319.951778712872,42.08700003800914,6876.785599975847,4031.3564356435645
1776695170,20,,Aggregated,3.200000,0.000000,5100,5600,5800,6000,6200,6400,6600,6700,6900,6900,6900,203,0,5100.0,4323.402276847298,42.08700003800914,6876.785599975847,4035.6354679802957
1776695171,20,,Aggregated,2.900000,0.000000,5100,5600,5800,6000,6200,6400,6600,6700,6900,6900,6900,208,0,5100.0,4336.791517307574,42.08700003800914,6876.785599975847,4056.4951923076924
1776695172,20,,Aggregated,2.800000,0.000000,5100,5600,5700,6000,6200,6400,6600,6700,6900,6900,6900,209,0,5100.0,4338.1299105262315,42.08700003800914,6876.785599975847,4060.5263157894738
1776695173,20,,Aggregated,2.600000,0.000000,5100,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,214,0,5100.0,4359.4408803736405,42.08700003800914,6876.785599975847,4080.1869158878503
1776695174,20,,Aggregated,2.600000,0.000000,5100,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,218,0,5100.0,4370.866645412966,42.08700003800914,6876.785599975847,4095.298165137615
1776695175,20,,Aggregated,2.800000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,222,0,5100.0,4384.7986851351625,42.08700003800914,6876.785599975847,4109.81981981982
1776695176,20,,Aggregated,2.800000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,222,0,5100.0,4384.7986851351625,42.08700003800914,6876.785599975847,4109.81981981982
1776695177,20,,Aggregated,3.400000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,225,0,5100.0,4384.174019111217,42.08700003800914,6876.785599975847,4120.422222222222
1776695178,20,,Aggregated,3.100000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,226,0,5100.0,4386.4378199116245,42.08700003800914,6876.785599975847,4123.907079646017
1776695179,20,,Aggregated,2.600000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,229,0,5100.0,4392.951481222474,42.08700003800914,6876.785599975847,4134.043668122271
1776695180,20,,Aggregated,2.600000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,230,0,5100.0,4396.351606086777,42.08700003800914,6876.785599975847,4137.378260869566
1776695181,20,,Aggregated,2.500000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,235,0,5100.0,4421.829842978672,42.08700003800914,6876.785599975847,4153.63829787234
1776695182,20,,Aggregated,2.700000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,241,0,5100.0,4453.905014522882,42.08700003800914,6876.785599975847,4172.278008298756
1776695183,20,,Aggregated,2.500000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,245,0,5100.0,4460.393416734735,42.08700003800914,6876.785599975847,4184.248979591836
1776695184,20,,Aggregated,2.900000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,246,0,5100.0,4456.788702439176,42.08700003800914,6876.785599975847,4187.142276422765
1776695185,20,,Aggregated,3.200000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,248,0,5100.0,4456.781841532398,42.08700003800914,6876.785599975847,4192.879032258064
1776695186,20,,Aggregated,3.100000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,250,0,5100.0,4455.554989600088,42.08700003800914,6876.785599975847,4198.572
1776695187,20,,Aggregated,2.600000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,251,0,5100.0,4456.147416732952,42.08700003800914,6876.785599975847,4201.398406374502
1776695188,20,,Aggregated,2.600000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,253,0,5100.0,4463.110132015443,42.08700003800914,6876.785599975847,4206.932806324111
1776695189,20,,Aggregated,2.800000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,256,0,5100.0,4475.996571874703,42.08700003800914,6876.785599975847,4215.078125
1776695190,20,,Aggregated,2.600000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,262,0,5100.0,4504.567975953944,42.08700003800914,6876.785599975847,4230.8511450381675
1776695191,20,,Aggregated,2.700000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,268,0,5100.0,4517.436914551663,42.08700003800914,6876.785599975847,4245.832089552238
1776695192,20,,Aggregated,2.800000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,270,0,5100.0,4517.423461110297,42.08700003800914,6876.785599975847,4250.7
1776695193,20,,Aggregated,3.300000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,271,0,5100.0,4514.876169740864,42.08700003800914,6876.785599975847,4253.125461254613
1776695194,20,,Aggregated,3.300000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,271,0,5100.0,4514.876169740864,42.08700003800914,6876.785599975847,4253.125461254613
1776695195,20,,Aggregated,2.800000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,272,0,5100.0,4514.566038234454,42.08700003800914,6876.785599975847,4255.529411764706
1776695196,20,,Aggregated,2.600000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,277,0,5100.0,4527.084709385735,42.08700003800914,6876.785599975847,4267.162454873646
1776695197,20,,Aggregated,2.500000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,280,0,5100.0,4538.087853928197,42.08700003800914,6876.785599975847,4273.992857142857
1776695198,20,,Aggregated,2.400000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,283,0,5100.0,4546.158508833476,42.08700003800914,6876.785599975847,4280.657243816255
1776695199,20,,Aggregated,2.700000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,286,0,5100.0,4557.028284265458,42.08700003800914,6876.785599975847,4287.143356643357
1776695200,20,,Aggregated,3.000000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,289,0,5100.0,4573.878233217889,42.08700003800914,6876.785599975847,4293.553633217993
1776695202,20,,Aggregated,2.900000,0.000000,5100,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,291,0,5100.0,4584.448395532362,42.08700003800914,6876.785599975847,4297.73883161512
1776695203,20,,Aggregated,2.900000,0.000000,5200,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,292,0,5100.0,4588.818683219022,42.08700003800914,6876.785599975847,4299.828767123287
1776695204,20,,Aggregated,2.300000,0.000000,5200,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,294,0,5100.0,4594.352617687197,42.08700003800914,6876.785599975847,4303.908163265306
1776695205,20,,Aggregated,2.300000,0.000000,5200,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,297,0,5200.0,4602.807105387371,42.08700003800914,6876.785599975847,4309.93265993266
